ID,eC_number,logFC,AveExpr,t,P.Value,adj.P.Val,B
BJEIHDPM_01234,inference=ab initio prediction:Prodigal:2.6,-4.730143414,5.303829556,-12.02556322,6.84874085079113e-16,1.05546266354999e-15,25.96321815
BJEIHDPM_05112,inference=ab initio prediction:Prodigal:2.6,-5.026244753,4.102081155,-12.02543652,6.85130152311251e-16,1.05551833096042e-15,25.81264275
BJEIHDPM_00346,idnT,-4.599326783,5.071028079,-12.02446893,6.87088903029892e-16,1.05819629192569e-15,25.92232288
BJEIHDPM_05141,inference=ab initio prediction:Prodigal:2.6,-5.254502247,4.299887134,-12.01736717,7.01640472019929e-16,1.08026070748272e-15,25.8064752
BJEIHDPM_03479,inference=ab initio prediction:Prodigal:2.6,-5.012879863,4.523673317,-12.01500394,7.06551796159055e-16,1.08747340274769e-15,25.81700952
BJEIHDPM_03756,fecI_3,-5.037410208,5.644234169,-12.0083488,7.20570953014621e-16,1.10869509570926e-15,25.91589513
BJEIHDPM_04292,inference=ab initio prediction:Prodigal:2.6,3.436329606,6.514475424,12.00632882,7.24881674777563e-16,1.11497024271075e-15,25.93698193
BJEIHDPM_00618,inference=ab initio prediction:Prodigal:2.6,-4.896667247,5.215583149,-12.00536637,7.26944777676788e-16,1.11778532139407e-15,25.87310616
BJEIHDPM_05252,efeU_2,-4.265348141,4.917647365,-12.00130498,7.35716573661612e-16,1.13091090230688e-15,25.87279606
BJEIHDPM_04221,inference=ab initio prediction:Prodigal:2.6,-4.765460733,4.604414196,-11.99561024,7.48197322223807e-16,1.14972748938586e-15,25.77862232
BJEIHDPM_02378,3.5.1.44,-4.526432762,4.66727982,-11.99503043,7.49480038934026e-16,1.15099936632382e-15,25.81519269
BJEIHDPM_02644,yciH,-5.034879493,3.107626052,-11.9950193,7.49504692594696e-16,1.15099936632382e-15,25.67599586
BJEIHDPM_04777,inference=ab initio prediction:Prodigal:2.6,-5.146963508,5.011421758,-11.99455836,7.50526052933648e-16,1.15219914524267e-15,25.82614226
BJEIHDPM_03626,3.6.-.-,-5.210945021,5.651125533,-11.98875892,7.63497999340631e-16,1.17173869486271e-15,25.86936598
BJEIHDPM_01224,inference=ab initio prediction:Prodigal:2.6,-5.499255683,5.345469232,-11.98767265,7.65952907417039e-16,1.17513043564398e-15,25.81769541
BJEIHDPM_04346,ycjP,-4.639131741,5.250736451,-11.98377214,7.74834043989232e-16,1.18837602336348e-15,25.83390725
BJEIHDPM_01916,znuB_1,-2.488590234,7.954907186,-11.98122284,7.80694992537786e-16,1.19698251411784e-15,25.79597457
BJEIHDPM_04654,gbpA,-4.740525858,5.284213883,-11.98097099,7.81276439957799e-16,1.1974914197884e-15,25.8342599
BJEIHDPM_03134,inference=ab initio prediction:Prodigal:2.6,-4.73884753,5.453661615,-11.97563304,7.93704137188195e-16,1.21615139028293e-15,25.82076099
BJEIHDPM_04637,xerC_5,-4.669683775,4.766751104,-11.97504691,7.95080923884974e-16,1.21787212056304e-15,25.73399725
BJEIHDPM_02757,greB_1,-5.256311426,3.915442816,-11.97295494,8.00014623577064e-16,1.22503834669634e-15,25.63981891
BJEIHDPM_03848,ompR_5,-5.475634537,4.5076532,-11.97053759,8.05754399132834e-16,1.23343392709361e-15,25.68853359
BJEIHDPM_04048,inference=ab initio prediction:Prodigal:2.6,-5.57586032,3.54663272,-11.96825429,8.11214242461329e-16,1.24139577473594e-15,25.62086
BJEIHDPM_05005,inference=ab initio prediction:Prodigal:2.6,-4.897945179,6.213309011,-11.96592586,8.16820697604441e-16,1.24957683385518e-15,25.83259707
BJEIHDPM_05221,inference=ab initio prediction:Prodigal:2.6,-4.736271517,5.458103951,-11.96055186,8.29910913389382e-16,1.26919772892149e-15,25.7808537
BJEIHDPM_00354,inference=ab initio prediction:Prodigal:2.6,-4.631815386,5.266971681,-11.94775227,8.61952714971142e-16,1.31777989141335e-15,25.73131801
BJEIHDPM_03122,inference=ab initio prediction:Prodigal:2.6,-4.838200311,4.35190418,-11.94608206,8.66225432120648e-16,1.32389039769012e-15,25.62511002
BJEIHDPM_03761,inference=ab initio prediction:Prodigal:2.6,-5.405652418,4.11283339,-11.93897219,8.84655603183931e-16,1.35162758347013e-15,25.55268417
BJEIHDPM_04996,1.5.3.1,-4.311359913,5.576581268,-11.93727152,8.89122745838973e-16,1.35802038742242e-15,25.7262273
BJEIHDPM_04092,mcpG_2,-5.115303337,5.442266733,-11.93655769,8.91004578321045e-16,1.36046165172214e-15,25.70491629
BJEIHDPM_05132,inference=ab initio prediction:Prodigal:2.6,-4.711736206,5.101186059,-11.9343037,8.96973203145727e-16,1.36913944080673e-15,25.68127015
BJEIHDPM_02160,tolQ_3,-4.514060465,4.784171627,-11.93196679,9.03204228484179e-16,1.37821211208126e-15,25.63539762
BJEIHDPM_03946,5.5.1.2,-5.365540963,4.796448051,-11.93174373,9.03801288797899e-16,1.37868480131631e-15,25.61053616
BJEIHDPM_01777,tmoT,-5.171978647,3.752239244,-11.92890005,9.11447967139441e-16,1.38990746561874e-15,25.51421024
BJEIHDPM_03678,3.5.2.19,-5.140337471,4.232633429,-11.92829606,9.13080550013782e-16,1.39195475206993e-15,25.54669596
BJEIHDPM_00288,minD,-5.188771378,4.456426908,-11.92332457,9.26631561816064e-16,1.41216413628304e-15,25.57926184
BJEIHDPM_02256,ygbN,-5.294070862,3.699781996,-11.91979469,9.3637686681165e-16,1.42656272502511e-15,25.48596809
BJEIHDPM_02825,alx,-5.504854219,4.208604955,-11.91797774,9.41433566220661e-16,1.43381138822372e-15,25.51049308
BJEIHDPM_04915,pstA_2,-4.980679321,4.030930621,-11.91526435,9.49036805505498e-16,1.44493262361069e-15,25.4982274
BJEIHDPM_03052,yjiE_2,-4.55425606,5.282820209,-11.91192171,9.58488961779387e-16,1.45886093484912e-15,25.63725095
BJEIHDPM_01169,inference=ab initio prediction:Prodigal:2.6,-5.000957956,4.89692288,-11.90772995,9.70477369260814e-16,1.47663947212513e-15,25.57509814
BJEIHDPM_00588,rcsB,-4.722014223,5.277450177,-11.90624307,9.74766280444456e-16,1.48269520756036e-15,25.61050255
BJEIHDPM_00379,inference=ab initio prediction:Prodigal:2.6,-4.876844979,6.049389954,-11.90464703,9.79391493175361e-16,1.48925848407749e-15,25.65464989
BJEIHDPM_01960,3.1.11.2,-4.458906988,5.344811583,-11.90254555,9.85515412078638e-16,1.49809580695768e-15,25.60902407
BJEIHDPM_03345,3.4.-.-,-4.868763696,5.006804634,-11.90228494,9.862775733179e-16,1.49877963089063e-15,25.57786271
BJEIHDPM_03322,3.2.2.20,-5.464555828,4.4694181,-11.89797741,9.98961805082848e-16,1.51757445476182e-15,25.47301656
BJEIHDPM_04210,mcpQ_13,-5.262506843,5.401074471,-11.89602434,1.00476738028529e-15,1.52591096771808e-15,25.58925805
BJEIHDPM_00290,5.4.99.28,-5.475729897,4.522840228,-11.89332319,1.01285308099003e-15,1.53770387082289e-15,25.43546355
BJEIHDPM_04564,dmlR_14,-4.602818192,5.972681782,-11.88979192,1.02352338422209e-15,1.55341199268875e-15,25.61004809
BJEIHDPM_03966,fecR_4,-4.988140405,5.022230825,-11.88850582,1.02743780332143e-15,1.55885994882692e-15,25.53299923
BJEIHDPM_05253,efeO_1,-4.8354061,5.540394826,-11.88635975,1.03400352431472e-15,1.56832582591224e-15,25.57626376
BJEIHDPM_01571,2.1.1.207,-4.500587335,5.473352955,-11.8851688,1.03766548135672e-15,1.57291748737512e-15,25.57887414
BJEIHDPM_00504,3.1.3.5,-5.304856143,4.859158505,-11.88516203,1.03768634403618e-15,1.57291748737512e-15,25.48071147
BJEIHDPM_03173,inference=ab initio prediction:Prodigal:2.6,-4.401994724,5.381345036,-11.88459387,1.03943802188816e-15,1.57507517115291e-15,25.55347222
BJEIHDPM_00255,inference=ab initio prediction:Prodigal:2.6,-5.355656286,4.416080018,-11.88293146,1.04458053445882e-15,1.582368050779e-15,25.42374823
BJEIHDPM_02659,2.3.1.16,-4.743205469,5.676838141,-11.88010058,1.05339712629106e-15,1.59522019850766e-15,25.56046525
BJEIHDPM_01891,3.1.3.5,-4.423877946,5.545921766,-11.87372612,1.0735274578567e-15,1.62519188336097e-15,25.55172737
BJEIHDPM_05185,5.2.1.4,-5.101422695,4.162075131,-11.87337086,1.0746607498645e-15,1.62639449340894e-15,25.37998674
BJEIHDPM_04718,2.7.1.-,-4.609023114,4.070298442,-11.87175895,1.07981818898722e-15,1.63368458037505e-15,25.39364691
BJEIHDPM_03526,3.5.1.32,-5.066732358,4.693012125,-11.87105642,1.08207382147543e-15,1.63658123834244e-15,25.42691778
BJEIHDPM_04731,inference=ab initio prediction:Prodigal:2.6,-4.460744196,5.083146334,-11.87008002,1.08521673327448e-15,1.64081761278646e-15,25.49015369
BJEIHDPM_00989,6.3.2.1,-4.70601444,4.627947792,-11.86923089,1.08795750663536e-15,1.64444348798208e-15,25.45479187
BJEIHDPM_01376,phoP_1,-5.090002457,4.04907817,-11.86480644,1.1023525711936e-15,1.66567694872735e-15,25.35571456
BJEIHDPM_04315,inference=ab initio prediction:Prodigal:2.6,-5.111284168,5.574924686,-11.86045446,1.11670039313531e-15,1.68682568040804e-15,25.49198475
BJEIHDPM_00621,inference=ab initio prediction:Prodigal:2.6,-4.877689578,4.697367381,-11.85986832,1.11864724508048e-15,1.68923477946546e-15,25.41283994
BJEIHDPM_00558,inference=ab initio prediction:Prodigal:2.6,-5.61725964,4.43441288,-11.85782143,1.12547294777462e-15,1.69900744774156e-15,25.33747113
BJEIHDPM_03575,flgB,-5.476461444,4.533833669,-11.85198875,1.14515573258015e-15,1.72817684297238e-15,25.35966242
BJEIHDPM_04684,uvrC,-4.689317086,5.340799741,-11.85150343,1.14680915843338e-15,1.73012799475693e-15,25.47591966
BJEIHDPM_01152,3.6.3.-,-5.350010287,4.293566543,-11.8507191,1.14948634065189e-15,1.73362191979523e-15,25.33821284
BJEIHDPM_01078,exbD_2,-4.970408172,4.684999082,-11.84562598,1.16702598445516e-15,1.75952174030799e-15,25.35988596
BJEIHDPM_01144,dppD,-5.425269187,4.482586085,-11.84498227,1.16926204370975e-15,1.76233936801605e-15,25.33193808
BJEIHDPM_02348,inference=ab initio prediction:Prodigal:2.6,-5.253282424,4.060777697,-11.84466008,1.17038287220813e-15,1.76347485203353e-15,25.2917272
BJEIHDPM_00454,6.3.4.20,-5.322444463,4.745171986,-11.84099471,1.1832107865587e-15,1.78224374284219e-15,25.33347079
BJEIHDPM_04412,ybiT,-4.750550128,5.148342861,-11.83962113,1.18805464023184e-15,1.7889784180962e-15,25.41259133
BJEIHDPM_03480,inference=ab initio prediction:Prodigal:2.6,-5.056105986,4.425165576,-11.83828287,1.19279331210989e-15,1.79555053476015e-15,25.30170775
BJEIHDPM_05025,1.1.1.42,-5.023438977,4.146874389,-11.82806313,1.22961873357932e-15,1.85040461036286e-15,25.24943348
BJEIHDPM_04390,1.3.8.3,-4.678823354,5.299494408,-11.82704833,1.2333377997717e-15,1.85541946743084e-15,25.38718014
BJEIHDPM_04333,inference=ab initio prediction:Prodigal:2.6,-4.927630635,5.19574335,-11.82692179,1.23380235885936e-15,1.85553667194173e-15,25.36090251
BJEIHDPM_04285,inference=ab initio prediction:Prodigal:2.6,-5.010113381,5.106182454,-11.8265884,1.23502712907528e-15,1.8567967394838e-15,25.3669798
BJEIHDPM_03872,inference=ab initio prediction:Prodigal:2.6,-4.980713618,4.925587877,-11.82321075,1.24750545358274e-15,1.87496983142611e-15,25.34057104
BJEIHDPM_03579,inference=ab initio prediction:Prodigal:2.6,-5.314432157,4.577977936,-11.82138201,1.25431478781041e-15,1.88461385933067e-15,25.2670135
BJEIHDPM_00308,inference=ab initio prediction:Prodigal:2.6,-5.021617973,4.100583434,-11.81973065,1.26049605115466e-15,1.89330846619443e-15,25.23058159
BJEIHDPM_04212,2.6.1.11,-4.930704538,5.716278194,-11.8169634,1.27092362894943e-15,1.90837374697382e-15,25.3772595
BJEIHDPM_04748,inference=ab initio prediction:Prodigal:2.6,-5.019405017,4.419164815,-11.81682251,1.27145684916399e-15,1.90857723463809e-15,25.26546106
BJEIHDPM_05266,oprM_4,-4.990014362,4.88320429,-11.8166751,1.27201500813895e-15,1.90881801878012e-15,25.28941097
BJEIHDPM_04193,3.4.24.-,-5.039475586,5.287179487,-11.81605411,1.27436908909952e-15,1.91137240477008e-15,25.34906155
BJEIHDPM_03945,pcaK,-4.613982396,4.682117343,-11.81601597,1.27451379355371e-15,1.91137240477008e-15,25.27585511
BJEIHDPM_02284,inference=ab initio prediction:Prodigal:2.6,-5.313632282,3.841760192,-11.81368122,1.2834050666525e-15,1.92402478566155e-15,25.1896134
BJEIHDPM_05269,inference=ab initio prediction:Prodigal:2.6,-4.99379552,5.455444698,-11.81359037,1.28375231583419e-15,1.92402478566155e-15,25.34818757
BJEIHDPM_03971,3.4.11.18,-4.946601516,4.8064287,-11.80719615,1.30843336464358e-15,1.96040328346067e-15,25.2587515
BJEIHDPM_04485,macA_2,-4.83634598,4.957169951,-11.80706429,1.30894734586771e-15,1.96056127116703e-15,25.29191317
BJEIHDPM_04926,mcpQ_16,-4.866860833,4.718502045,-11.8068776,1.30967542162253e-15,1.96103973427972e-15,25.26486144
BJEIHDPM_01173,inference=ab initio prediction:Prodigal:2.6,-5.312542929,4.463215509,-11.8024438,1.32708837966133e-15,1.98649317966149e-15,25.21089706
BJEIHDPM_05092,yqjZ,-4.842202415,3.812234814,-11.80226311,1.3278029612995e-15,1.98665227923268e-15,25.15122837
BJEIHDPM_02330,inference=ab initio prediction:Prodigal:2.6,-5.021362137,4.704327321,-11.80220759,1.3280226113312e-15,1.98665227923268e-15,25.25336864
BJEIHDPM_00372,inference=ab initio prediction:Prodigal:2.6,-5.137931649,3.882351625,-11.79952537,1.33867795784975e-15,2.00196806473074e-15,25.14694994
BJEIHDPM_02730,inference=ab initio prediction:Prodigal:2.6,-4.997386014,4.704062444,-11.79710757,1.34835723190116e-15,2.01581506414133e-15,25.22064299
BJEIHDPM_03074,inference=ab initio prediction:Prodigal:2.6,-5.175708881,3.98005117,-11.79520256,1.35603358079731e-15,2.02665996706518e-15,25.13789885
BJEIHDPM_03452,trkI,-4.595536056,4.822096244,-11.79365535,1.36230082451388e-15,2.03539279478273e-15,25.24227542
BJEIHDPM_02277,3.1.-.-,3.559501072,8.19531762,11.78836111,1.38396916353219e-15,2.06712356545003e-15,25.19025376
BJEIHDPM_04063,inference=ab initio prediction:Prodigal:2.6,-5.25219497,4.087021084,-11.78820284,1.38462228248802e-15,2.06745561097076e-15,25.12439276
BJEIHDPM_04130,1.2.1.9,-5.083635047,4.408382881,-11.78779631,1.38630132394347e-15,2.06931883471375e-15,25.18407359
BJEIHDPM_00695,2.6.1.42,-4.586699307,5.874611863,-11.78718117,1.38884591334119e-15,2.07247249319787e-15,25.30801225
BJEIHDPM_01570,inference=ab initio prediction:Prodigal:2.6,-4.741934853,4.751370997,-11.78409952,1.40166483851761e-15,2.09095106000808e-15,25.21907202
BJEIHDPM_01103,oppD_1,-4.824814832,4.819933048,-11.78128091,1.4134947216897e-15,2.1079431850183e-15,25.20379014
BJEIHDPM_00438,inference=ab initio prediction:Prodigal:2.6,-4.37028086,5.579524122,-11.77817851,1.42663281349211e-15,2.12687507671595e-15,25.26617682
BJEIHDPM_02052,dsbB_2,-5.022336586,5.109635124,-11.77800949,1.42735213445953e-15,2.12728661281717e-15,25.20230631
BJEIHDPM_00165,inference=ab initio prediction:Prodigal:2.6,-4.7907272,5.045306155,-11.77498042,1.44030585220365e-15,2.14592604306902e-15,25.21295197
BJEIHDPM_01957,"inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P44726",-4.844153891,4.68189446,-11.7729789,1.44893070548824e-15,2.15810628666606e-15,25.16431339
BJEIHDPM_02685,zntR_2,-4.728060522,5.636060496,-11.77073949,1.45864273077694e-15,2.17189775519656e-15,25.23897017
BJEIHDPM_00087,inference=ab initio prediction:Prodigal:2.6,-5.307947931,4.273005336,-11.77050826,1.45964928964395e-15,2.17208777021285e-15,25.09073988
BJEIHDPM_03620,cheY_4,-5.112036566,3.043404954,-11.77050223,1.45967556968878e-15,2.17208777021285e-15,25.0462601
BJEIHDPM_03297,hcpA_1,-4.756182693,4.727216396,-11.77007548,1.46153512768659e-15,2.17418074326346e-15,25.14917494
BJEIHDPM_02061,inference=ab initio prediction:Prodigal:2.6,-5.035428258,4.390395657,-11.76896367,1.466391183137e-15,2.18072862964811e-15,25.13186888
BJEIHDPM_03706,inference=ab initio prediction:Prodigal:2.6,-5.144643913,4.287845165,-11.7620831,1.49680969023181e-15,2.22527562063892e-15,25.07664751
BJEIHDPM_05156,2.7.1.-,-4.744965872,4.869823396,-11.76165612,1.49871831082202e-15,2.2274230949628e-15,25.15979872
BJEIHDPM_02746,1.18.1.2,-5.034068946,4.409506166,-11.76073665,1.50283670640027e-15,2.23285243158356e-15,25.08759318
BJEIHDPM_03980,rbsC_1,-5.233156245,4.821240196,-11.75975514,1.50724569930539e-15,2.23871003124933e-15,25.12932121
BJEIHDPM_04977,spaR_3,-5.011141089,4.605746782,-11.75888015,1.51118728729129e-15,2.24386998505906e-15,25.10352752
BJEIHDPM_04053,3.5.1.10,-4.693536157,4.14771262,-11.75730267,1.51831979561268e-15,2.25376328461035e-15,25.06885935
BJEIHDPM_01586,2.3.1.41,-4.389114218,6.317832142,-11.75654216,1.52177061877085e-15,2.25818713651246e-15,25.22896692
BJEIHDPM_05134,yodB,-5.770128638,4.792240291,-11.75408095,1.53299295148709e-15,2.27413699356617e-15,25.08268056
BJEIHDPM_04966,2.3.1.183,-5.071450065,5.404328389,-11.75008647,1.55138552654692e-15,2.30071048884384e-15,25.14842695
BJEIHDPM_00179,6.3.1.-,-5.587096935,5.973512841,-11.74985481,1.55245907035781e-15,2.30159131252614e-15,25.17402447
BJEIHDPM_03130,3.6.1.65,-5.017386406,4.881105584,-11.74843653,1.55904788898438e-15,2.3106457131674e-15,25.10208078
BJEIHDPM_04965,1.2.1.26,-4.19085851,4.645211065,-11.74287611,1.58515441307635e-15,2.34861254348669e-15,25.08890481
BJEIHDPM_03036,inference=ab initio prediction:Prodigal:2.6,-4.850988594,4.574339107,-11.74077529,1.59513294771573e-15,2.36266759755796e-15,25.04609384
BJEIHDPM_04473,2.7.1.121,-5.24946377,4.293943431,-11.74046135,1.59662954873995e-15,2.36415464498705e-15,25.01686482
BJEIHDPM_01114,inference=ab initio prediction:Prodigal:2.6,-5.247205177,4.302723386,-11.73847113,1.60615060711158e-15,2.37751905105752e-15,25.01266938
BJEIHDPM_02209,4.3.1.3,-4.870643098,5.30689957,-11.73442966,1.6256622785624e-15,2.40565935085445e-15,25.10974349
BJEIHDPM_03855,fimA,-4.476635341,4.711022108,-11.71889822,1.70291069334345e-15,2.5191949498629e-15,25.02163728
BJEIHDPM_02131,ddpC_2,-4.817441699,5.240033809,-11.71749839,1.7100534458496e-15,2.52898196814553e-15,25.07416245
BJEIHDPM_02549,inference=ab initio prediction:Prodigal:2.6,-5.344227392,4.604270282,-11.7167343,1.71396505969581e-15,2.53398592775113e-15,24.97803241
BJEIHDPM_01069,zraR_1,-5.185696394,4.568832128,-11.71474969,1.72416736402287e-15,2.54828431781514e-15,24.96472617
BJEIHDPM_01401,inference=ab initio prediction:Prodigal:2.6,-4.629810347,5.743395029,-11.70621585,1.76874433499431e-15,2.6133633200855e-15,25.05857032
BJEIHDPM_04361,cckA_3,-5.28217269,4.586147226,-11.7010769,1.79615011866181e-15,2.65303921805418e-15,24.91568775
BJEIHDPM_04522,ydhP_3,-5.158126219,4.469102403,-11.6956281,1.82567913587476e-15,2.695825899404e-15,24.93117189
BJEIHDPM_02388,4.-.-.-,-4.51817125,5.346810999,-11.6954343,1.82673844399233e-15,2.69656037918154e-15,25.01155684
BJEIHDPM_04730,3.6.1.-,-4.648552241,4.842734894,-11.69064589,1.85311040676543e-15,2.73464847542045e-15,24.95862637
BJEIHDPM_02299,4.1.2.48,-4.697521889,4.574912171,-11.69047271,1.85407143255097e-15,2.73522557787031e-15,24.89654485
BJEIHDPM_02684,csgA_2,-4.047773826,5.307383313,-11.68992758,1.85709967056586e-15,2.73885105072082e-15,25.00353692
BJEIHDPM_00547,inference=ab initio prediction:Prodigal:2.6,-5.429801937,4.673983076,-11.68346963,1.8933585009002e-15,2.79146772529033e-15,24.88724438
BJEIHDPM_04317,hcpA_2,-5.148613818,4.553701759,-11.68000096,1.91312931541238e-15,2.81975048669042e-15,24.86616707
BJEIHDPM_03624,pomA,-4.565821196,5.133627267,-11.67788541,1.92529024077901e-15,2.83680315182636e-15,24.9370136
BJEIHDPM_01133,regA,-5.007176196,4.273573136,-11.67615324,1.93530576772571e-15,2.85068519929885e-15,24.82953376
BJEIHDPM_00058,inference=ab initio prediction:Prodigal:2.6,-5.292507463,4.592913336,-11.67117711,1.9643730787876e-15,2.89201852804146e-15,24.84044502
BJEIHDPM_03593,fliS,-4.951275355,4.973914157,-11.67114334,1.96457186943429e-15,2.89201852804146e-15,24.88223106
BJEIHDPM_05258,inference=ab initio prediction:Prodigal:2.6,-4.835205841,5.466985851,-11.66917384,1.97619958618621e-15,2.90824342658928e-15,24.93276324
BJEIHDPM_04699,5.2.1.8,-5.108089758,3.750305333,-11.66448647,2.00415490041223e-15,2.94847926642498e-15,24.76016874
BJEIHDPM_02664,inference=ab initio prediction:Prodigal:2.6,-5.512456678,5.775173769,-11.66388402,2.0077768717744e-15,2.95290260730779e-15,24.91498149
BJEIHDPM_02665,hmrR,-5.107772834,4.021353238,-11.65777161,2.04490263141057e-15,3.00658325004269e-15,24.74649105
BJEIHDPM_02108,2.3.1.1,-4.904418978,3.845699962,-11.65614474,2.05490077884253e-15,3.02035799009657e-15,24.7442611
BJEIHDPM_01543,3.6.1.-,-5.339665995,5.270666782,-11.6523554,2.07838145132119e-15,3.05393526787826e-15,24.85340301
BJEIHDPM_01671,inference=ab initio prediction:Prodigal:2.6,-5.293702386,5.403390742,-11.6506836,2.08882709628495e-15,3.0683444245704e-15,24.87998989
BJEIHDPM_04267,dbxref=COG:COG2771,-4.962819835,6.23607783,-11.64838343,2.10328605764303e-15,3.08863824682648e-15,24.9036941
BJEIHDPM_01628,inference=ab initio prediction:Prodigal:2.6,-4.752676189,4.865110609,-11.64675466,2.1135859214114e-15,3.10281396049352e-15,24.82224255
BJEIHDPM_02296,3.2.1.14,-4.439896954,5.394178057,-11.64255026,2.14041038002245e-15,3.14123223661398e-15,24.8619321
BJEIHDPM_04450,proP_5,-5.151917518,5.151305734,-11.64210939,2.14324309264904e-15,3.14442788187794e-15,24.81706774
BJEIHDPM_01055,1.1.1.393,-4.889645927,4.61484401,-11.64183343,2.14501816295309e-15,3.14607034352442e-15,24.75549207
BJEIHDPM_03457,inference=ab initio prediction:Prodigal:2.6,-4.907463856,4.269533545,-11.63648325,2.17972846916799e-15,3.19600272640916e-15,24.71398626
BJEIHDPM_02860,inference=ab initio prediction:Prodigal:2.6,-4.919883706,4.066060358,-11.63546719,2.18638445733233e-15,3.204782837733e-15,24.6998275
